8.831862913	-3.924713425
8.859146628	-4.092734409
8.881959377	-4.204789651
8.918865326	-4.238668687
8.951517591	-4.138281968
8.993667946	-3.948489993
8.994257696	-3.73596756
9.02753075	-3.411872693
9.056118116	-3.110109033
9.075392367	-2.830633235
9.094885167	-2.472860523
9.109691003	-2.137419007
9.129089406	-1.813203432
9.129027325	-1.835574864
